Gene 1,Gene 2,Weight,Network group,Network,cluster
PICK1,GRIA3,0.11575736,Physical Interactions,IREF-BIOGRID,3
GRIP1,GRIA1,0.032829814,Physical Interactions,IREF-BIOGRID,3
GRIP1,GRIA2,0.042030547,Physical Interactions,IREF-BIOGRID,3
GRIP1,GRIA3,0.13344948,Physical Interactions,IREF-BIOGRID,3
MYO5B,TCF4,0.013454714,Physical Interactions,IREF-BIOGRID,3
EXOC4,EXOC7,0.049486022,Physical Interactions,IREF-BIOGRID,3
ADRB2,GRIA3,0.033691663,Physical Interactions,IREF-BIOGRID,3
ADRB2,NSF,0.005623109,Physical Interactions,IREF-BIOGRID,3
GRIA4,PRKCG,0.09060135,Physical Interactions,IREF-BIOGRID,3
GRIA4,GRIA1,0.13587937,Physical Interactions,IREF-BIOGRID,3
GRIA4,PICK1,0.07460413,Physical Interactions,IREF-BIOGRID,3
GRIA4,GRIP1,0.08600648,Physical Interactions,IREF-BIOGRID,3
SHANK1,ADGRL2,0.32712695,Physical Interactions,IREF-BIOGRID,3
SHANK1,DLGAP1,0.10693585,Physical Interactions,IREF-BIOGRID,3
DMD,CADPS2,0.13793541,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
GRIA2,GRIA1,0.036847584,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
CADPS,DMD,0.20091331,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
GRIA3,GRIA2,0.07972256,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
ID3,TCF4,0.014114105,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
MYOD1,TCF4,0.008954515,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
MYOD1,ID3,0.011996757,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
SNTA1,DMD,0.009111534,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
NSF,GRIA2,0.0385617,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
NSF,GRIA3,0.06723506,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
PICK1,GRIA1,0.020657666,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
PICK1,GRIA2,0.02563385,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
PICK1,GRIA3,0.044694435,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
GRIP1,GRIA1,0.02005479,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
GRIP1,GRIA2,0.024885748,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
GRIP1,GRIA3,0.043390065,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
GRIP1,PICK1,0.013951564,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
EXOC4,GRIP1,0.024610678,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
EXOC4,EXOC7,0.07035128,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
ADRB2,GRIA3,0.022640117,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
GRIA4,PRKCG,0.036776014,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
GRIA4,GRIA1,0.062835656,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
GRIA4,PICK1,0.043713033,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
GRIA4,GRIP1,0.042437304,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
SHANK1,ADGRL2,0.21702093,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
SHANK1,DLGAP1,0.047394697,Physical Interactions,IREF-SMALL-SCALE-STUDIES,3
DMD,CADPS2,0.70710677,Predicted,I2D-MGI-Mouse2Human,3
GRIA2,GRIA1,0.70710677,Predicted,I2D-MGI-Mouse2Human,3
CADPS,DMD,0.70710677,Predicted,I2D-MGI-Mouse2Human,3
GRIA3,GRIA2,0.70710677,Predicted,I2D-MGI-Mouse2Human,3
ID3,TCF4,0.76536685,Predicted,I2D-MGI-Mouse2Human,3
MYOD1,TCF4,0.47752362,Predicted,I2D-MGI-Mouse2Human,3
GRIA2,GRIA1,0.1482913,Predicted,I2D-IntAct-Rat2Human,3
NSF,GRIA2,0.18973328,Predicted,I2D-IntAct-Rat2Human,3
NSF,GRIA3,0.40882352,Predicted,I2D-IntAct-Rat2Human,3
PICK1,GRIA2,0.20441177,Predicted,I2D-IntAct-Rat2Human,3
PICK1,GRIA3,0.44045168,Predicted,I2D-IntAct-Rat2Human,3
MPP4,GRIA2,0.25734654,Predicted,I2D-IntAct-Rat2Human,3
GRIP1,GRIA2,0.1750195,Predicted,I2D-IntAct-Rat2Human,3
PCLO,GRIA1,0.23019856,Predicted,I2D-IntAct-Rat2Human,3
MYO5B,GRIA1,0.11996646,Predicted,I2D-IntAct-Rat2Human,3
MYO5B,GRIA2,0.106702626,Predicted,I2D-IntAct-Rat2Human,3
DLGAP1,GRIA1,0.15715091,Predicted,I2D-IntAct-Rat2Human,3
DLGAP1,GRIP1,0.18547596,Predicted,I2D-IntAct-Rat2Human,3
SHANK1,GRIA1,0.12324567,Predicted,I2D-IntAct-Rat2Human,3
SHANK1,GRIP1,0.1454596,Predicted,I2D-IntAct-Rat2Human,3
SHANK1,DLGAP1,0.11616842,Predicted,I2D-IntAct-Rat2Human,3
GRIA2,GRIA1,0.1816205,Predicted,I2D-MINT-Mouse2Human,3
SNTA1,DMD,0.8595325,Predicted,I2D-MINT-Mouse2Human,3
GRIP1,GRIA2,0.15537944,Predicted,I2D-MINT-Mouse2Human,3
EXOC7,GRIA1,0.25616804,Predicted,I2D-MINT-Mouse2Human,3
EXOC7,GRIA2,0.18338594,Predicted,I2D-MINT-Mouse2Human,3
CLOCK,PRKCG,0.4207277,Predicted,I2D-MINT-Mouse2Human,3
EXOC4,GRIA1,0.2101482,Predicted,I2D-MINT-Mouse2Human,3
EXOC4,GRIA2,0.1504412,Predicted,I2D-MINT-Mouse2Human,3
EXOC4,EXOC7,0.21219096,Predicted,I2D-MINT-Mouse2Human,3
ADRB2,GRIA1,0.38550633,Predicted,I2D-MINT-Mouse2Human,3
GRIA2,GRIA1,0.10898389,Predicted,I2D-BIND-Rat2Human,3
NSF,GRIA2,0.10914716,Predicted,I2D-BIND-Rat2Human,3
PICK1,GRIA1,0.08073132,Predicted,I2D-BIND-Rat2Human,3
PICK1,GRIA2,0.08012836,Predicted,I2D-BIND-Rat2Human,3
PICK1,GRIA3,0.11927185,Predicted,I2D-BIND-Rat2Human,3
GRIP1,GRIA2,0.06298361,Predicted,I2D-BIND-Rat2Human,3
GRIP1,GRIA3,0.09375173,Predicted,I2D-BIND-Rat2Human,3
GRIP1,PICK1,0.04665597,Predicted,I2D-BIND-Rat2Human,3
RAB8B,PEX5L,1.0,Predicted,I2D-BIND-Rat2Human,3
MYL12B,KCNN2,1.0,Predicted,I2D-BIND-Rat2Human,3
GRIA4,GRIA1,0.53899354,Predicted,I2D-BIND-Rat2Human,3
SHANK1,GRIP1,0.059215825,Predicted,I2D-BIND-Rat2Human,3
SHANK1,DLGAP1,0.09552699,Predicted,I2D-BIND-Rat2Human,3
GRIA2,GRIA1,0.20638463,Predicted,I2D-IntAct-Mouse2Human,3
GRIA3,GRIA2,0.34132034,Predicted,I2D-IntAct-Mouse2Human,3
SNTA1,DMD,0.27082333,Predicted,I2D-IntAct-Mouse2Human,3
PICK1,GRIA2,0.30229253,Predicted,I2D-IntAct-Mouse2Human,3
GRIA4,GRIA2,0.39718446,Predicted,I2D-IntAct-Mouse2Human,3
ZEB2,ZFHX4,0.02050884,Shared protein domains,INTERPRO,3
ZFPM2,ZNF462,0.003461343,Shared protein domains,INTERPRO,3
DMD,IQGAP2,0.007231547,Shared protein domains,INTERPRO,3
GRIA2,GRIA1,0.041972898,Shared protein domains,INTERPRO,3
TCF4,NEUROD6,0.01107608,Shared protein domains,INTERPRO,3
CADPS,CADPS2,0.06992997,Shared protein domains,INTERPRO,3
GRIA3,GRIA1,0.042483553,Shared protein domains,INTERPRO,3
GRIA3,GRIA2,0.041972898,Shared protein domains,INTERPRO,3
ID3,NEUROD6,0.01156158,Shared protein domains,INTERPRO,3
ID3,TCF4,0.009179417,Shared protein domains,INTERPRO,3
MYOD1,TCF4,0.011589436,Shared protein domains,INTERPRO,3
MYOD1,ID3,0.012097438,Shared protein domains,INTERPRO,3
GRIP1,PICK1,0.01466509,Shared protein domains,INTERPRO,3
GRIP1,MPP4,0.007346932,Shared protein domains,INTERPRO,3
CLOCK,KCNH7,0.005009073,Shared protein domains,INTERPRO,3
CLOCK,TCF4,0.005014299,Shared protein domains,INTERPRO,3
CLOCK,ID3,0.005234092,Shared protein domains,INTERPRO,3
GRIA4,GRIA1,0.041972898,Shared protein domains,INTERPRO,3
GRIA4,GRIA2,0.05723623,Shared protein domains,INTERPRO,3
GRIA4,GRIA3,0.041972898,Shared protein domains,INTERPRO,3
SHANK1,ASAP2,0.010461329,Shared protein domains,INTERPRO,3
SHANK1,MPP4,0.005006312,Shared protein domains,INTERPRO,3
TENM4,PCDH9,0.014133214,Co-expression,Wang-Maris-2006,4
TOX,GRM8,0.021265034,Co-expression,Wang-Maris-2006,4
ZEB2,PTPRD,0.02031352,Co-expression,Wang-Maris-2006,4
MEIS2,TOX,0.023436666,Co-expression,Wang-Maris-2006,4
NRXN1,TOX,0.016041592,Co-expression,Wang-Maris-2006,4
NRXN1,PTPRD,0.016485842,Co-expression,Wang-Maris-2006,4
NRXN1,GRIA1,0.015987033,Co-expression,Wang-Maris-2006,4
DLG1,ZBTB20,0.021215834,Co-expression,Wang-Maris-2006,4
TENM1,TOX,0.023082644,Co-expression,Wang-Maris-2006,4
TENM1,PTPRD,0.024267398,Co-expression,Wang-Maris-2006,4
TENM1,NRXN1,0.014362314,Co-expression,Wang-Maris-2006,4
SGCB,SGCG,0.009612449,Co-expression,Wang-Maris-2006,4
GRIA3,PTPRT,0.01947703,Co-expression,Wang-Maris-2006,4
GRIA3,MEF2C,0.010718325,Co-expression,Wang-Maris-2006,4
MEF2A,NFIA,0.020843003,Co-expression,Wang-Maris-2006,4
NTM,CA10,0.012162057,Co-expression,Mallon-McKay-2013,4
NFIB,NFIA,0.006672395,Co-expression,Mallon-McKay-2013,4
ZBTB20,NFIA,0.009671616,Co-expression,Mallon-McKay-2013,4
ZBTB20,NFIB,0.011588929,Co-expression,Mallon-McKay-2013,4
PTPRT,CA10,0.01581766,Co-expression,Mallon-McKay-2013,4
PTPRT,NTM,0.02217974,Co-expression,Mallon-McKay-2013,4
MEIS2,TENM4,0.008877198,Co-expression,Mallon-McKay-2013,4
MEF2C,ZEB2,0.021062005,Co-expression,Mallon-McKay-2013,4
SGCD,TENM2,0.013124621,Co-expression,Mallon-McKay-2013,4
SGCG,TENM2,0.009878315,Co-expression,Mallon-McKay-2013,4
NFIX,NFIA,0.007968088,Co-expression,Mallon-McKay-2013,4
NFIX,NFIB,0.009139271,Co-expression,Mallon-McKay-2013,4
NFIX,NFIC,0.013041121,Co-expression,Mallon-McKay-2013,4
GRIA3,CA10,0.018206263,Co-expression,Mallon-McKay-2013,4
GRIA3,GRIA1,0.026301395,Co-expression,Mallon-McKay-2013,4
CASK,GRM8,0.01690439,Co-expression,Mallon-McKay-2013,4
CASK,TENM4,0.0112041,Co-expression,Mallon-McKay-2013,4
NFIB,NFIA,0.01386008,Co-expression,Rieger-Chu-2004,4
TENM4,PCDH9,0.004146592,Co-expression,Rieger-Chu-2004,4
ZBTB20,GRM8,0.018460833,Co-expression,Rieger-Chu-2004,4
NRXN1,PCDH9,0.011130694,Co-expression,Rieger-Chu-2004,4
NRXN1,TENM4,0.003228582,Co-expression,Rieger-Chu-2004,4
SGCB,TENM1,0.0267207,Co-expression,Rieger-Chu-2004,4
GRIA4,DPP10,0.0260446,Co-expression,Perou-Botstein-2000,4
MEIS2,FNBP1L,0.006110007,Co-expression,Perou-Botstein-2000,4
GRIA1,PTPRT,0.0113093,Co-expression,Perou-Botstein-2000,4
NFIC,MEIS2,0.010014987,Co-expression,Perou-Botstein-2000,4
NFIX,NFIC,0.018861204,Co-expression,Perou-Botstein-2000,4
CASK,MEIS2,0.010469533,Co-expression,Perou-Botstein-2000,4
MEF2D,MEF2C,0.008508258,Co-expression,Perou-Botstein-2000,4
TOX,ASAP1,0.00848846,Co-expression,Wang-Cheung-2015,4
PTPRD,NFIB,0.021537801,Co-expression,Wang-Cheung-2015,4
MEIS2,TOX,0.0078744,Co-expression,Wang-Cheung-2015,4
MEF2C,FNBP1L,0.011266335,Co-expression,Wang-Cheung-2015,4
NFIC,CADM1,0.008111673,Co-expression,Wang-Cheung-2015,4
TRIP6,TOX,0.004427672,Co-expression,Wang-Cheung-2015,4
TRIP6,MEIS2,0.003014268,Co-expression,Wang-Cheung-2015,4
TRIP6,SGCB,0.006537263,Co-expression,Wang-Cheung-2015,4
HDAC7,ZBTB20,0.00954661,Co-expression,Wang-Cheung-2015,4
HDAC7,SGCB,0.011955612,Co-expression,Wang-Cheung-2015,4
GRIA4,CA10,0.017285272,Co-expression,Roth-Zlotnik-2006,4
NTM,SGCZ,0.014267123,Co-expression,Roth-Zlotnik-2006,4
PTPRD,PCDH9,0.011888834,Co-expression,Roth-Zlotnik-2006,4
CADM1,CA10,0.013938583,Co-expression,Roth-Zlotnik-2006,4
SGCG,SGCD,0.010805756,Co-expression,Roth-Zlotnik-2006,4
GRIA3,HS6ST3,0.017759968,Co-expression,Roth-Zlotnik-2006,4
GRIA3,GRIA2,0.026316354,Co-expression,Roth-Zlotnik-2006,4
LIN7C,NFIA,0.022165727,Co-expression,Roth-Zlotnik-2006,4
TRIP6,NFIC,0.010555095,Co-expression,Roth-Zlotnik-2006,4
PICK1,NFIX,0.00911257,Co-expression,Roth-Zlotnik-2006,4
GRIA4,CA10,0.00759792,Co-expression,Innocenti-Brown-2011,4
NFIB,NFIA,0.024754044,Co-expression,Innocenti-Brown-2011,4
MEF2C,ZEB2,0.01000063,Co-expression,Innocenti-Brown-2011,4
NFIX,PTPRD,0.021496173,Co-expression,Innocenti-Brown-2011,4
GRIA3,GRM8,0.02620221,Co-expression,Innocenti-Brown-2011,4
CADM1,TOX,0.023329904,Co-expression,Smirnov-Cheung-2009,4
MEF2C,ASAP1,0.011534013,Co-expression,Smirnov-Cheung-2009,4
CASK,ZBTB20,0.006509914,Co-expression,Smirnov-Cheung-2009,4
CASK,SGCB,0.007240036,Co-expression,Smirnov-Cheung-2009,4
PTPRD,TOX,0.005883977,Co-expression,Wu-Garvey-2007,4
MEF2C,NFIB,0.019260911,Co-expression,Wu-Garvey-2007,4
TENM1,GRIA2,0.007374298,Co-expression,Wu-Garvey-2007,4
CANX,ZBTB20,0.008781729,Co-expression,Wu-Garvey-2007,4
CANX,MEF2C,0.006618877,Co-expression,Wu-Garvey-2007,4
CASK,TOX,0.006264744,Co-expression,Wu-Garvey-2007,4
MEF2A,ZBTB20,0.010360446,Co-expression,Wu-Garvey-2007,4
PTPRD,TENM4,0.018688876,Co-expression,Burington-Shaughnessy-2008,4
MEF2A,ZBTB20,0.007664271,Co-expression,Burington-Shaughnessy-2008,4
GRM8,TSHZ3,0.020269072,Co-expression,Chen-Brown-2002,4
HDAC7,SGCB,0.014164187,Co-expression,Chen-Brown-2002,4
MEIS2,NFIB,0.010057339,Co-expression,Bild-Nevins-2006 B,4
MEIS2,ZBTB20,0.008581336,Co-expression,Bild-Nevins-2006 B,4
PTPRD,PCDH9,0.006284388,Co-expression,Dobbin-Giordano-2005,4
MEF2C,MEIS2,0.008558209,Co-expression,Dobbin-Giordano-2005,4
GRIA2,MEIS2,0.00492214,Co-expression,Dobbin-Giordano-2005,4
SGCD,MEIS2,0.011499653,Co-expression,Dobbin-Giordano-2005,4
SGCD,GRIA2,0.010559999,Co-expression,Dobbin-Giordano-2005,4
MEF2D,ASAP1,0.021417325,Co-expression,Dobbin-Giordano-2005,4
PCDH9,DPP10,0.019589333,Co-expression,Noble-Diehl-2008,4
HOXA13,GRM8,0.021088133,Co-expression,Noble-Diehl-2008,4
CASK,FNBP1L,0.025129717,Co-expression,Noble-Diehl-2008,4
NTM,GRIA4,0.004991705,Co-localization,Johnson-Shoemaker-2003,4
GRM8,NTM,0.006335419,Co-localization,Johnson-Shoemaker-2003,4
ZBTB20,NFIB,0.026044616,Co-localization,Johnson-Shoemaker-2003,4
PTPRD,NTM,0.006179098,Co-localization,Johnson-Shoemaker-2003,4
ZEB2,NTM,0.00314879,Co-localization,Johnson-Shoemaker-2003,4
ZEB2,PTPRD,0.011602077,Co-localization,Johnson-Shoemaker-2003,4
GRIA2,GRIA1,0.009917008,Co-localization,Johnson-Shoemaker-2003,4
TENM1,NRXN1,0.013688334,Co-localization,Johnson-Shoemaker-2003,4
SGCG,SGCD,0.007547785,Co-localization,Johnson-Shoemaker-2003,4
SGCB,NTM,0.003978849,Co-localization,Johnson-Shoemaker-2003,4
NFIX,NFIB,0.023487253,Co-localization,Johnson-Shoemaker-2003,4
NFIX,SGCB,0.01720881,Co-localization,Johnson-Shoemaker-2003,4
GRIA3,PTPRT,0.012584426,Co-localization,Johnson-Shoemaker-2003,4
GRIA3,GRIA2,0.007140839,Co-localization,Johnson-Shoemaker-2003,4
CASK,FNBP1L,0.02544548,Co-localization,Johnson-Shoemaker-2003,4
CASK,SGCB,0.016212428,Co-localization,Johnson-Shoemaker-2003,4
MEF2A,SGCG,0.008163218,Co-localization,Johnson-Shoemaker-2003,4
MEF2D,MEF2A,0.027657235,Co-localization,Johnson-Shoemaker-2003,4
PICK1,NTM,0.005418961,Co-localization,Johnson-Shoemaker-2003,4
GRM8,GRIA4,0.010507279,Co-localization,Schadt-Shoemaker-2004,4
GRIA2,GRIA4,0.007023969,Co-localization,Schadt-Shoemaker-2004,4
GRIA2,GRM8,0.010862794,Co-localization,Schadt-Shoemaker-2004,4
GRIA3,GRIA4,0.00588591,Co-localization,Schadt-Shoemaker-2004,4
GRIA3,GRM8,0.010954808,Co-localization,Schadt-Shoemaker-2004,4
GRIA3,GRIA2,0.006349907,Co-localization,Schadt-Shoemaker-2004,4
CIT,TSHZ2,0.000359626,Genetic Interactions,Lin-Smith-2010,4
SGCZ,TSHZ3,0.000651197,Genetic Interactions,Lin-Smith-2010,4
SGCZ,DPP10,0.000448983,Genetic Interactions,Lin-Smith-2010,4
CA10,TSHZ2,0.000224522,Genetic Interactions,Lin-Smith-2010,4
NFIA,TSHZ2,0.000164783,Genetic Interactions,Lin-Smith-2010,4
NFIA,HS6ST3,0.000194716,Genetic Interactions,Lin-Smith-2010,4
NFIA,DPP10,0.000158745,Genetic Interactions,Lin-Smith-2010,4
NFIA,SGCZ,0.000322211,Genetic Interactions,Lin-Smith-2010,4
ASAP1,CA10,0.000447872,Genetic Interactions,Lin-Smith-2010,4
GRIA4,TSHZ2,0.000281108,Genetic Interactions,Lin-Smith-2010,4
GRIA4,HS6ST3,0.000332173,Genetic Interactions,Lin-Smith-2010,4
GRIA4,DPP10,0.000270809,Genetic Interactions,Lin-Smith-2010,4
GRIA4,CA10,0.000264802,Genetic Interactions,Lin-Smith-2010,4
GRIA4,NFIA,0.000194345,Genetic Interactions,Lin-Smith-2010,4
PCDH9,TSHZ3,0.000409302,Genetic Interactions,Lin-Smith-2010,4
PCDH9,SGCZ,0.000572796,Genetic Interactions,Lin-Smith-2010,4
PCDH9,GRIA4,0.000345488,Genetic Interactions,Lin-Smith-2010,4
NFIB,TSHZ3,0.000239809,Genetic Interactions,Lin-Smith-2010,4
NFIB,HS6ST3,0.000202807,Genetic Interactions,Lin-Smith-2010,4
NFIB,CIT,0.00025896,Genetic Interactions,Lin-Smith-2010,4
NFIB,DPP10,0.000165342,Genetic Interactions,Lin-Smith-2010,4
NFIB,CA10,0.000161674,Genetic Interactions,Lin-Smith-2010,4
NFIB,GRIA4,0.000202421,Genetic Interactions,Lin-Smith-2010,4
GRM8,TSHZ2,0.000681372,Genetic Interactions,Lin-Smith-2010,4
GRM8,NFIA,0.000471068,Genetic Interactions,Lin-Smith-2010,4
TOX,TSHZ2,0.000412079,Genetic Interactions,Lin-Smith-2010,4
TOX,NFIA,0.000284892,Genetic Interactions,Lin-Smith-2010,4
ZBTB20,TSHZ2,0.000222192,Genetic Interactions,Lin-Smith-2010,4
ZBTB20,TSHZ3,0.000310456,Genetic Interactions,Lin-Smith-2010,4
ZBTB20,HS6ST3,0.000262553,Genetic Interactions,Lin-Smith-2010,4
ZBTB20,CIT,0.000335248,Genetic Interactions,Lin-Smith-2010,4
ZBTB20,DPP10,0.000214051,Genetic Interactions,Lin-Smith-2010,4
ZBTB20,NFIA,0.000153613,Genetic Interactions,Lin-Smith-2010,4
ZBTB20,ASAP1,0.000443223,Genetic Interactions,Lin-Smith-2010,4
ZBTB20,GRIA4,0.000262053,Genetic Interactions,Lin-Smith-2010,4
ZBTB20,PCDH9,0.000273078,Genetic Interactions,Lin-Smith-2010,4
ZBTB20,NFIB,0.000159996,Genetic Interactions,Lin-Smith-2010,4
ZBTB20,GRM8,0.000635184,Genetic Interactions,Lin-Smith-2010,4
PTPRD,TSHZ2,0.000185737,Genetic Interactions,Lin-Smith-2010,4
PTPRD,TSHZ3,0.00025952,Genetic Interactions,Lin-Smith-2010,4
PTPRD,HS6ST3,0.000219477,Genetic Interactions,Lin-Smith-2010,4
PTPRD,CIT,0.000280245,Genetic Interactions,Lin-Smith-2010,4
PTPRD,SGCZ,0.000363184,Genetic Interactions,Lin-Smith-2010,4
PTPRD,CA10,0.000174963,Genetic Interactions,Lin-Smith-2010,4
PTPRD,NFIA,0.00012841,Genetic Interactions,Lin-Smith-2010,4
PTPRD,GRIA4,0.000219058,Genetic Interactions,Lin-Smith-2010,4
PTPRD,PCDH9,0.000228275,Genetic Interactions,Lin-Smith-2010,4
PTPRD,ZBTB20,0.000173146,Genetic Interactions,Lin-Smith-2010,4
CADM1,TSHZ2,0.000230444,Genetic Interactions,Lin-Smith-2010,4
CADM1,TSHZ3,0.000321986,Genetic Interactions,Lin-Smith-2010,4
CADM1,NFIA,0.000159318,Genetic Interactions,Lin-Smith-2010,4
CADM1,NFIB,0.000165939,Genetic Interactions,Lin-Smith-2010,4
CADM1,ZBTB20,0.000214823,Genetic Interactions,Lin-Smith-2010,4
CADM1,PTPRD,0.000179577,Genetic Interactions,Lin-Smith-2010,4
ZEB2,TSHZ2,0.000204344,Genetic Interactions,Lin-Smith-2010,4
ZEB2,CIT,0.00030832,Genetic Interactions,Lin-Smith-2010,4
ZEB2,CA10,0.000192491,Genetic Interactions,Lin-Smith-2010,4
ZEB2,NFIA,0.000141274,Genetic Interactions,Lin-Smith-2010,4
ZEB2,ASAP1,0.000407622,Genetic Interactions,Lin-Smith-2010,4
ZEB2,GRIA4,0.000241004,Genetic Interactions,Lin-Smith-2010,4
ZEB2,NFIB,0.000147145,Genetic Interactions,Lin-Smith-2010,4
ZEB2,TOX,0.00035329,Genetic Interactions,Lin-Smith-2010,4
ZEB2,ZBTB20,0.000190493,Genetic Interactions,Lin-Smith-2010,4
ZEB2,PTPRD,0.000159239,Genetic Interactions,Lin-Smith-2010,4
PTPRT,HS6ST3,0.000229934,Genetic Interactions,Lin-Smith-2010,4
PTPRT,DPP10,0.000187457,Genetic Interactions,Lin-Smith-2010,4
PTPRT,CA10,0.000183299,Genetic Interactions,Lin-Smith-2010,4
PTPRT,NFIA,0.000134528,Genetic Interactions,Lin-Smith-2010,4
PTPRT,GRIA4,0.000229496,Genetic Interactions,Lin-Smith-2010,4
PTPRT,PCDH9,0.000239151,Genetic Interactions,Lin-Smith-2010,4
PTPRT,NFIB,0.000140118,Genetic Interactions,Lin-Smith-2010,4
PTPRT,TOX,0.00033642,Genetic Interactions,Lin-Smith-2010,4
PTPRT,ZBTB20,0.000181396,Genetic Interactions,Lin-Smith-2010,4
PTPRT,PTPRD,0.000151635,Genetic Interactions,Lin-Smith-2010,4
PTPRT,CADM1,0.000188134,Genetic Interactions,Lin-Smith-2010,4
MEIS2,DPP10,0.000276897,Genetic Interactions,Lin-Smith-2010,4
MEIS2,CA10,0.000270755,Genetic Interactions,Lin-Smith-2010,4
MEIS2,NFIA,0.000198714,Genetic Interactions,Lin-Smith-2010,4
MEIS2,GRIA4,0.000338994,Genetic Interactions,Lin-Smith-2010,4
MEIS2,PCDH9,0.000353256,Genetic Interactions,Lin-Smith-2010,4
MEIS2,NFIB,0.000206972,Genetic Interactions,Lin-Smith-2010,4
MEIS2,TOX,0.000496934,Genetic Interactions,Lin-Smith-2010,4
MEIS2,ZBTB20,0.000267945,Genetic Interactions,Lin-Smith-2010,4
MEIS2,PTPRD,0.000223983,Genetic Interactions,Lin-Smith-2010,4
MEIS2,ZEB2,0.000246422,Genetic Interactions,Lin-Smith-2010,4
GRIA1,DPP10,0.000224831,Genetic Interactions,Lin-Smith-2010,4
GRIA1,CA10,0.000219844,Genetic Interactions,Lin-Smith-2010,4
GRIA1,PCDH9,0.000286831,Genetic Interactions,Lin-Smith-2010,4
GRIA1,NFIB,0.000168054,Genetic Interactions,Lin-Smith-2010,4
GRIA1,ZBTB20,0.000217562,Genetic Interactions,Lin-Smith-2010,4
GRIA1,PTPRD,0.000181867,Genetic Interactions,Lin-Smith-2010,4
GRIA1,CADM1,0.000225642,Genetic Interactions,Lin-Smith-2010,4
GRIA1,PTPRT,0.000190532,Genetic Interactions,Lin-Smith-2010,4
MEF2C,HS6ST3,0.000428621,Genetic Interactions,Lin-Smith-2010,4
MEF2C,CIT,0.000547296,Genetic Interactions,Lin-Smith-2010,4
MEF2C,NFIA,0.000250774,Genetic Interactions,Lin-Smith-2010,4
MEF2C,PCDH9,0.000445803,Genetic Interactions,Lin-Smith-2010,4
MEF2C,NFIB,0.000261195,Genetic Interactions,Lin-Smith-2010,4
MEF2C,ZBTB20,0.000338142,Genetic Interactions,Lin-Smith-2010,4
MEF2C,PTPRD,0.000282663,Genetic Interactions,Lin-Smith-2010,4
MEF2C,PTPRT,0.000296131,Genetic Interactions,Lin-Smith-2010,4
GRIA2,TSHZ3,0.000412204,Genetic Interactions,Lin-Smith-2010,4
GRIA2,DPP10,0.000284204,Genetic Interactions,Lin-Smith-2010,4
GRIA2,PCDH9,0.000362577,Genetic Interactions,Lin-Smith-2010,4
GRIA2,NFIB,0.000212433,Genetic Interactions,Lin-Smith-2010,4
GRIA2,PTPRT,0.000240847,Genetic Interactions,Lin-Smith-2010,4
GRIA2,MEIS2,0.000355761,Genetic Interactions,Lin-Smith-2010,4
DLG1,TSHZ3,0.00037507,Genetic Interactions,Lin-Smith-2010,4
DLG1,CIT,0.000405023,Genetic Interactions,Lin-Smith-2010,4
DLG1,NFIB,0.000193296,Genetic Interactions,Lin-Smith-2010,4
DLG1,CADM1,0.000259534,Genetic Interactions,Lin-Smith-2010,4
DLG1,ZEB2,0.00023014,Genetic Interactions,Lin-Smith-2010,4
DLG1,PTPRT,0.00021915,Genetic Interactions,Lin-Smith-2010,4
DLG1,MEIS2,0.000323712,Genetic Interactions,Lin-Smith-2010,4
TENM1,CIT,0.000727448,Genetic Interactions,Lin-Smith-2010,4
TENM1,CA10,0.000454161,Genetic Interactions,Lin-Smith-2010,4
TENM1,NFIB,0.000347172,Genetic Interactions,Lin-Smith-2010,4
TENM1,ZBTB20,0.000449447,Genetic Interactions,Lin-Smith-2010,4
TENM1,ZEB2,0.000413346,Genetic Interactions,Lin-Smith-2010,4
TENM1,MEF2C,0.000733726,Genetic Interactions,Lin-Smith-2010,4
SGCD,ZBTB20,0.000276527,Genetic Interactions,Lin-Smith-2010,4
SGCD,PTPRT,0.000242172,Genetic Interactions,Lin-Smith-2010,4
SGCD,TENM1,0.00060003,Genetic Interactions,Lin-Smith-2010,4
SGCG,TSHZ2,0.000396848,Genetic Interactions,Lin-Smith-2010,4
