Gene 1,Gene 2,Weight,Network group,Network,cluster
NLGN1,ELAVL2,0.01661043,Co-localization,Johnson-Shoemaker-2003,5
NLGN1,CACNG2,0.011915587,Co-localization,Johnson-Shoemaker-2003,5
GRIK2,ERBB4,0.018503573,Co-localization,Johnson-Shoemaker-2003,5
GRIK2,KCNC1,0.007696721,Co-localization,Johnson-Shoemaker-2003,5
GRIK2,DAB1,0.015662903,Co-localization,Johnson-Shoemaker-2003,5
GRIK2,NLGN1,0.017127166,Co-localization,Johnson-Shoemaker-2003,5
GRIA4,GAD2,0.006625953,Co-localization,Schadt-Shoemaker-2004,5
ATP2B1,GAD2,0.01095769,Co-localization,Schadt-Shoemaker-2004,5
ATP2B1,GRIA4,0.01080545,Co-localization,Schadt-Shoemaker-2004,5
GRIA2,GAD2,0.006272157,Co-localization,Schadt-Shoemaker-2004,5
GRIA2,GRIA4,0.007023969,Co-localization,Schadt-Shoemaker-2004,5
GRIA2,ATP2B1,0.009768185,Co-localization,Schadt-Shoemaker-2004,5
GRIA3,GAD2,0.005249095,Co-localization,Schadt-Shoemaker-2004,5
GRIA3,GRIA4,0.00588591,Co-localization,Schadt-Shoemaker-2004,5
GRIA3,GRIA2,0.006349907,Co-localization,Schadt-Shoemaker-2004,5
CSPG4,GAD2,0.007662566,Co-localization,Schadt-Shoemaker-2004,5
CSPG4,GRIA2,0.008109188,Co-localization,Schadt-Shoemaker-2004,5
CSPG4,GRIA3,0.007391707,Co-localization,Schadt-Shoemaker-2004,5
NXPH1,FAM19A1,0.002218967,Genetic Interactions,Lin-Smith-2010,5
ADARB2,PTCHD4,0.00039166,Genetic Interactions,Lin-Smith-2010,5
CIT,NXPH1,0.00119482,Genetic Interactions,Lin-Smith-2010,5
CIT,UNC5D,0.000620027,Genetic Interactions,Lin-Smith-2010,5
CIT,ADARB2,0.00043815,Genetic Interactions,Lin-Smith-2010,5
NPAS3,UNC5D,0.000417921,Genetic Interactions,Lin-Smith-2010,5
NPAS3,ADARB2,0.00029533,Genetic Interactions,Lin-Smith-2010,5
ELAVL2,FAM19A1,0.001861126,Genetic Interactions,Lin-Smith-2010,5
GAD2,CIT,0.001611117,Genetic Interactions,Lin-Smith-2010,5
GAD1,UNC5D,0.000750874,Genetic Interactions,Lin-Smith-2010,5
GAD1,CIT,0.000657122,Genetic Interactions,Lin-Smith-2010,5
GRIK1,GAD1,0.000645084,Genetic Interactions,Lin-Smith-2010,5
ZBTB20,PTCHD4,0.000299676,Genetic Interactions,Lin-Smith-2010,5
ZBTB20,UNC5D,0.000383078,Genetic Interactions,Lin-Smith-2010,5
ZBTB20,CIT,0.000335248,Genetic Interactions,Lin-Smith-2010,5
ZNF536,ADARB2,0.000417004,Genetic Interactions,Lin-Smith-2010,5
GRIA4,UNC5D,0.000484656,Genetic Interactions,Lin-Smith-2010,5
GRIA4,NPAS3,0.000285888,Genetic Interactions,Lin-Smith-2010,5
GRIA4,ZBTB20,0.000262053,Genetic Interactions,Lin-Smith-2010,5
ATP2B1,ADARB2,0.000367517,Genetic Interactions,Lin-Smith-2010,5
ATP2B1,NPAS3,0.000306781,Genetic Interactions,Lin-Smith-2010,5
ATP2B1,ZBTB20,0.000281203,Genetic Interactions,Lin-Smith-2010,5
CELF2,PTCHD4,0.000231761,Genetic Interactions,Lin-Smith-2010,5
CELF2,FAM19A1,0.000481506,Genetic Interactions,Lin-Smith-2010,5
CELF2,UNC5D,0.000296261,Genetic Interactions,Lin-Smith-2010,5
CELF2,CIT,0.000259271,Genetic Interactions,Lin-Smith-2010,5
CELF2,NPAS3,0.000174758,Genetic Interactions,Lin-Smith-2010,5
CELF2,GAD1,0.000313986,Genetic Interactions,Lin-Smith-2010,5
CELF2,ZBTB20,0.000160188,Genetic Interactions,Lin-Smith-2010,5
CELF2,ZNF536,0.000246758,Genetic Interactions,Lin-Smith-2010,5
CELF2,GRIA4,0.000202664,Genetic Interactions,Lin-Smith-2010,5
CELF2,ATP2B1,0.000217474,Genetic Interactions,Lin-Smith-2010,5
NRXN3,ZNF536,0.000314753,Genetic Interactions,Lin-Smith-2010,5
NRXN3,CELF2,0.000158021,Genetic Interactions,Lin-Smith-2010,5
BCL11A,CIT,0.000340523,Genetic Interactions,Lin-Smith-2010,5
BCL11A,NPAS3,0.000229525,Genetic Interactions,Lin-Smith-2010,5
BCL11A,GAD1,0.000412385,Genetic Interactions,Lin-Smith-2010,5
BCL11A,GRIK1,0.000334284,Genetic Interactions,Lin-Smith-2010,5
BCL11A,CELF2,0.000162708,Genetic Interactions,Lin-Smith-2010,5
BCL11A,NRXN3,0.000207543,Genetic Interactions,Lin-Smith-2010,5
MAF,NPAS3,0.000224581,Genetic Interactions,Lin-Smith-2010,5
MAF,ZBTB20,0.000205857,Genetic Interactions,Lin-Smith-2010,5
MAF,ZNF536,0.000317107,Genetic Interactions,Lin-Smith-2010,5
MAF,CELF2,0.000159203,Genetic Interactions,Lin-Smith-2010,5
MAF,NRXN3,0.000203072,Genetic Interactions,Lin-Smith-2010,5
MAF,BCL11A,0.000209095,Genetic Interactions,Lin-Smith-2010,5
ERBB4,PTCHD4,0.000278315,Genetic Interactions,Lin-Smith-2010,5
ERBB4,FAM19A1,0.000578228,Genetic Interactions,Lin-Smith-2010,5
ERBB4,NPAS3,0.000209862,Genetic Interactions,Lin-Smith-2010,5
ERBB4,GRIK1,0.000305648,Genetic Interactions,Lin-Smith-2010,5
ERBB4,ZNF536,0.000296325,Genetic Interactions,Lin-Smith-2010,5
ERBB4,ATP2B1,0.000261159,Genetic Interactions,Lin-Smith-2010,5
ERBB4,CELF2,0.00014877,Genetic Interactions,Lin-Smith-2010,5
ERBB4,NRXN3,0.000189764,Genetic Interactions,Lin-Smith-2010,5
ERBB4,BCL11A,0.000195392,Genetic Interactions,Lin-Smith-2010,5
ERBB4,MAF,0.000191183,Genetic Interactions,Lin-Smith-2010,5
KCNC1,FAM19A1,0.002167737,Genetic Interactions,Lin-Smith-2010,5
KCNC1,GAD1,0.001413561,Genetic Interactions,Lin-Smith-2010,5
KCNC1,ATP2B1,0.000979067,Genetic Interactions,Lin-Smith-2010,5
KCNC1,NRXN3,0.000711411,Genetic Interactions,Lin-Smith-2010,5
DAB1,PTCHD4,0.000272881,Genetic Interactions,Lin-Smith-2010,5
DAB1,CIT,0.000305272,Genetic Interactions,Lin-Smith-2010,5
DAB1,NPAS3,0.000205765,Genetic Interactions,Lin-Smith-2010,5
DAB1,GAD2,0.000906409,Genetic Interactions,Lin-Smith-2010,5
DAB1,GAD1,0.000369695,Genetic Interactions,Lin-Smith-2010,5
DAB1,GRIK1,0.000299679,Genetic Interactions,Lin-Smith-2010,5
DAB1,ZBTB20,0.000188609,Genetic Interactions,Lin-Smith-2010,5
DAB1,ZNF536,0.000290539,Genetic Interactions,Lin-Smith-2010,5
DAB1,CELF2,0.000145865,Genetic Interactions,Lin-Smith-2010,5
DAB1,BCL11A,0.000191577,Genetic Interactions,Lin-Smith-2010,5
DAB1,MAF,0.00018745,Genetic Interactions,Lin-Smith-2010,5
DAB1,ERBB4,0.000175165,Genetic Interactions,Lin-Smith-2010,5
DAB1,KCNC1,0.000656682,Genetic Interactions,Lin-Smith-2010,5
MEF2C,ADARB2,0.000441932,Genetic Interactions,Lin-Smith-2010,5
MEF2C,CIT,0.000547296,Genetic Interactions,Lin-Smith-2010,5
MEF2C,ZBTB20,0.000338142,Genetic Interactions,Lin-Smith-2010,5
MEF2C,CELF2,0.000261508,Genetic Interactions,Lin-Smith-2010,5
MEF2C,NRXN3,0.000333568,Genetic Interactions,Lin-Smith-2010,5
MEF2C,BCL11A,0.000343462,Genetic Interactions,Lin-Smith-2010,5
MEF2C,MAF,0.000336063,Genetic Interactions,Lin-Smith-2010,5
GRIA2,PTCHD4,0.000397892,Genetic Interactions,Lin-Smith-2010,5
GRIA2,ADARB2,0.000359429,Genetic Interactions,Lin-Smith-2010,5
GRIA2,GAD2,0.001321651,Genetic Interactions,Lin-Smith-2010,5
GRIA2,GRIK1,0.000436968,Genetic Interactions,Lin-Smith-2010,5
GRIA2,NRXN3,0.000271295,Genetic Interactions,Lin-Smith-2010,5
GRIA2,MAF,0.000273324,Genetic Interactions,Lin-Smith-2010,5
KCNC2,ZBTB20,0.00035216,Genetic Interactions,Lin-Smith-2010,5
KCNC2,NRXN3,0.000347397,Genetic Interactions,Lin-Smith-2010,5
KCNC2,MAF,0.000349996,Genetic Interactions,Lin-Smith-2010,5
GRIA3,MAF,0.000429223,Genetic Interactions,Lin-Smith-2010,5
GRIA3,ERBB4,0.000401094,Genetic Interactions,Lin-Smith-2010,5
GRIA3,DAB1,0.000393262,Genetic Interactions,Lin-Smith-2010,5
CACNG2,ADARB2,0.001246049,Genetic Interactions,Lin-Smith-2010,5
CSPG4,ADARB2,0.000937928,Genetic Interactions,Lin-Smith-2010,5
CSPG4,GAD1,0.001406671,Genetic Interactions,Lin-Smith-2010,5
LRRFIP1,FAM19A1,0.00095859,Genetic Interactions,Lin-Smith-2010,5
LRRFIP1,UNC5D,0.000589801,Genetic Interactions,Lin-Smith-2010,5
LRRFIP1,CIT,0.00051616,Genetic Interactions,Lin-Smith-2010,5
LRRFIP1,NPAS3,0.000347911,Genetic Interactions,Lin-Smith-2010,5
LRRFIP1,ZBTB20,0.000318905,Genetic Interactions,Lin-Smith-2010,5
LRRFIP1,GRIA4,0.000403466,Genetic Interactions,Lin-Smith-2010,5
LRRFIP1,CELF2,0.000246631,Genetic Interactions,Lin-Smith-2010,5
LRRFIP1,MEF2C,0.000520615,Genetic Interactions,Lin-Smith-2010,5
LRRFIP1,GRIA2,0.000423422,Genetic Interactions,Lin-Smith-2010,5
GRIA1,ADARB2,0.000284341,Genetic Interactions,Lin-Smith-2010,5
GRIA1,NPAS3,0.00023735,Genetic Interactions,Lin-Smith-2010,5
GRIA1,ELAVL2,0.000650344,Genetic Interactions,Lin-Smith-2010,5
GRIA1,ZBTB20,0.000217562,Genetic Interactions,Lin-Smith-2010,5
GRIA1,CELF2,0.000168256,Genetic Interactions,Lin-Smith-2010,5
GRIA1,GRIA3,0.000453629,Genetic Interactions,Lin-Smith-2010,5
PICK1,ERBB4,0.001898179,Genetic Interactions,Lin-Smith-2010,5
LDLR,NPAS3,0.001219013,Genetic Interactions,Lin-Smith-2010,5
SOX18,ERBB4,0.002686284,Genetic Interactions,Lin-Smith-2010,5
HDAC7,PTCHD4,0.000948649,Genetic Interactions,Lin-Smith-2010,5
HDAC7,CELF2,0.000507088,Genetic Interactions,Lin-Smith-2010,5
HDAC7,BCL11A,0.000666002,Genetic Interactions,Lin-Smith-2010,5
VLDLR,NPAS3,0.00041588,Genetic Interactions,Lin-Smith-2010,5
VLDLR,GRIK1,0.000605695,Genetic Interactions,Lin-Smith-2010,5
VLDLR,NRXN3,0.000376051,Genetic Interactions,Lin-Smith-2010,5
VLDLR,GRIA2,0.000506143,Genetic Interactions,Lin-Smith-2010,5
NLGN1,FAM19A1,0.000799188,Genetic Interactions,Lin-Smith-2010,5
NLGN1,GAD1,0.000521143,Genetic Interactions,Lin-Smith-2010,5
NLGN1,GRIA4,0.000336375,Genetic Interactions,Lin-Smith-2010,5
NLGN1,NRXN3,0.000262279,Genetic Interactions,Lin-Smith-2010,5
NLGN1,BCL11A,0.000270058,Genetic Interactions,Lin-Smith-2010,5
NLGN1,MEF2C,0.000434043,Genetic Interactions,Lin-Smith-2010,5
NLGN1,GRIA3,0.000554365,Genetic Interactions,Lin-Smith-2010,5
KCNG3,GAD1,0.00252441,Genetic Interactions,Lin-Smith-2010,5
KCNG3,GRIK1,0.002046319,Genetic Interactions,Lin-Smith-2010,5
KCNG3,GRIA2,0.001709987,Genetic Interactions,Lin-Smith-2010,5
APLP1,ADARB2,0.00066374,Genetic Interactions,Lin-Smith-2010,5
APLP1,GAD1,0.000995454,Genetic Interactions,Lin-Smith-2010,5
APLP1,GRIK1,0.000806928,Genetic Interactions,Lin-Smith-2010,5
APLP1,ZBTB20,0.000507857,Genetic Interactions,Lin-Smith-2010,5
GRIK2,ELAVL2,0.000898488,Genetic Interactions,Lin-Smith-2010,5
GRIK2,GAD1,0.000589157,Genetic Interactions,Lin-Smith-2010,5
GRIK2,CELF2,0.000232455,Genetic Interactions,Lin-Smith-2010,5
GRIK2,BCL11A,0.000305303,Genetic Interactions,Lin-Smith-2010,5
GRIK2,MEF2C,0.00049069,Genetic Interactions,Lin-Smith-2010,5
GRIK2,KCNC2,0.000511033,Genetic Interactions,Lin-Smith-2010,5
GRIK2,GRIA1,0.000315712,Genetic Interactions,Lin-Smith-2010,5
NR2F2,ADARB2,0.000616403,Genetic Interactions,Lin-Smith-2010,5
NR2F2,NRXN3,0.000465258,Genetic Interactions,Lin-Smith-2010,5
MEF2C,GRIP1,0.0371854,Pathway,Wu-Stein-2010,5
VLDLR,DAB1,0.06412422,Pathway,Wu-Stein-2010,5
GAD1,GAD2,0.68839914,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
GRIP1,GRIK1,0.1161108,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
GRIP1,GRIA4,0.07409888,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
GRIA2,GRIP1,0.042176154,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
KCNC2,KCNC1,0.54546237,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
GRIA3,GRIP1,0.1025661,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
NLGN2,NRXN3,0.32293227,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
CACNG2,GRIA4,0.28193885,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
CACNG2,GRIA2,0.16047606,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
CSPG4,GRIP1,0.118890285,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
LRRFIP1,GRIP1,0.10809873,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
GRIA1,GRIA4,0.1167253,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
GRIA1,GRIP1,0.030113801,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
GRIA1,GRIA2,0.066438586,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
GRIA1,CACNG2,0.11458002,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
PICK1,GRIK1,0.1416973,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
PICK1,GRIA4,0.09042751,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
PICK1,GRIA2,0.051470205,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
PICK1,GRIA3,0.12516785,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
PICK1,GRIA1,0.036749765,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
LDLR,DAB1,0.06403145,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
SOX18,MEF2C,0.49201506,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
HDAC7,MEF2C,0.032299347,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
VLDLR,DAB1,0.09781312,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
RHOC,CIT,0.41092694,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
NLGN1,NRXN3,0.32293227,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
KCNG3,KCNC1,0.1843041,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
KCNV2,KCNC1,0.23706086,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
APLP1,DAB1,0.124805614,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
GRIK2,GRIP1,0.048524365,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
GRIK2,GRIA2,0.10705688,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
GRIK2,GRIA1,0.07643869,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
GRIK2,PICK1,0.059217323,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
NR2F2,BCL11A,0.11888865,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,5
GRIA2,GRIP1,0.38268343,Physical Interactions,IREF-DIP,5
GRIA3,GRIA2,0.64359426,Physical Interactions,IREF-DIP,5
GRIA1,CACNG2,0.8660254,Physical Interactions,IREF-DIP,5
PICK1,GRIA2,0.3628395,Physical Interactions,IREF-DIP,5
HDAC7,MEF2C,0.3274466,Physical Interactions,IREF-DIP,5
MEF2C,CIT,0.26740512,Predicted,I2D-IntAct-Mouse2Human,5
GRIA2,GRIA4,0.39718446,Predicted,I2D-IntAct-Mouse2Human,5
GRIA3,GRIA2,0.34132034,Predicted,I2D-IntAct-Mouse2Human,5
LRRFIP1,GRIP1,0.7363851,Predicted,I2D-IntAct-Mouse2Human,5
GRIA1,GRIA2,0.20638463,Predicted,I2D-IntAct-Mouse2Human,5
PICK1,GRIA2,0.30229253,Predicted,I2D-IntAct-Mouse2Human,5
LDLR,DAB1,0.42719385,Predicted,I2D-IntAct-Mouse2Human,5
HDAC7,MEF2C,0.50889254,Predicted,I2D-IntAct-Mouse2Human,5
VLDLR,DAB1,0.42719385,Predicted,I2D-IntAct-Mouse2Human,5
TRIP6,MEF2C,0.50889254,Predicted,I2D-IntAct-Mouse2Human,5
APLP1,DAB1,0.073345155,Predicted,I2D-IntAct-Mouse2Human,5
GAD1,GAD2,1.0,Predicted,Wu-Stein-2010,5
GRIA2,GRIA4,0.11641639,Predicted,Wu-Stein-2010,5
KCNC2,KCNC1,0.63141406,Predicted,Wu-Stein-2010,5
GRIA3,GRIA4,0.22018415,Predicted,Wu-Stein-2010,5
GRIA3,GRIA2,0.10621657,Predicted,Wu-Stein-2010,5
NLGN2,NRXN3,0.6251693,Predicted,Wu-Stein-2010,5
CACNG2,GRIA4,0.37082392,Predicted,Wu-Stein-2010,5
CACNG2,GRIA2,0.17888501,Predicted,Wu-Stein-2010,5
CSPG4,GRIA2,0.44106793,Predicted,Wu-Stein-2010,5
GRIA1,GRIK1,0.08580081,Predicted,Wu-Stein-2010,5
GRIA1,GRIA4,0.11476122,Predicted,Wu-Stein-2010,5
GRIA1,GRIA2,0.05536067,Predicted,Wu-Stein-2010,5
GRIA1,GRIA3,0.104706414,Predicted,Wu-Stein-2010,5
GRIA1,CACNG2,0.17634167,Predicted,Wu-Stein-2010,5
PICK1,GRIA2,0.053257972,Predicted,Wu-Stein-2010,5
PICK1,GRIA3,0.10072948,Predicted,Wu-Stein-2010,5
LDLR,DAB1,0.14448722,Predicted,Wu-Stein-2010,5
SOX18,MEF2C,0.28300425,Predicted,Wu-Stein-2010,5
VLDLR,LDLR,0.10274522,Predicted,Wu-Stein-2010,5
RHOC,CIT,0.14718665,Predicted,Wu-Stein-2010,5
NLGN1,NRXN3,0.27595463,Predicted,Wu-Stein-2010,5
KCNG3,KCNC1,0.2915958,Predicted,Wu-Stein-2010,5
KCNV2,KCNC1,0.2915958,Predicted,Wu-Stein-2010,5
APLP1,DAB1,0.12990196,Predicted,Wu-Stein-2010,5
GRIK2,GRIK1,0.11199557,Predicted,Wu-Stein-2010,5
GRIK2,GRIA2,0.072262146,Predicted,Wu-Stein-2010,5
GRIK2,GRIA3,0.13667302,Predicted,Wu-Stein-2010,5
GRIK2,GRIA1,0.07123474,Predicted,Wu-Stein-2010,5
GRIK2,PICK1,0.068529114,Predicted,Wu-Stein-2010,5
NR2F2,BCL11A,0.36614063,Predicted,Wu-Stein-2010,5
GRIA2,GRIP1,0.1750195,Predicted,I2D-IntAct-Rat2Human,5
GRIA1,GRIA2,0.1482913,Predicted,I2D-IntAct-Rat2Human,5
PICK1,GRIA2,0.20441177,Predicted,I2D-IntAct-Rat2Human,5
PICK1,GRIA3,0.44045168,Predicted,I2D-IntAct-Rat2Human,5
GRIA2,GRIP1,0.2975305,Predicted,I2D-BIND-Mouse2Human,5
CSPG4,GRIP1,0.5193767,Predicted,I2D-BIND-Mouse2Human,5
LDLR,DAB1,0.3133636,Predicted,I2D-BIND-Mouse2Human,5
VLDLR,DAB1,0.3133636,Predicted,I2D-BIND-Mouse2Human,5
APLP1,DAB1,0.5423411,Predicted,I2D-BIND-Mouse2Human,5
GRIA2,GRIP1,0.15537944,Predicted,I2D-MINT-Mouse2Human,5
CSPG4,GRIP1,0.38021636,Predicted,I2D-MINT-Mouse2Human,5
CSPG4,GRIA2,0.31815824,Predicted,I2D-MINT-Mouse2Human,5
GRIA1,GRIA2,0.1816205,Predicted,I2D-MINT-Mouse2Human,5
GRIP1,GRIA4,0.09678016,Predicted,I2D-MINT-Rat2Human,5
GRIA2,GRIP1,0.048484635,Predicted,I2D-MINT-Rat2Human,5
GRIA3,GRIP1,0.09931295,Predicted,I2D-MINT-Rat2Human,5
GRIA1,GRIP1,0.07568352,Predicted,I2D-MINT-Rat2Human,5
PICK1,GAD1,0.41615495,Predicted,I2D-MINT-Rat2Human,5
PICK1,GRIA4,0.14111012,Predicted,I2D-MINT-Rat2Human,5
PICK1,GRIP1,0.037561104,Predicted,I2D-MINT-Rat2Human,5
PICK1,GRIA2,0.07069293,Predicted,I2D-MINT-Rat2Human,5
PICK1,GRIA3,0.14480305,Predicted,I2D-MINT-Rat2Human,5
GAD1,GAD2,0.14285715,Shared protein domains,PFAM,5
GRIA4,GRIK1,0.043422285,Shared protein domains,PFAM,5
CELF2,ELAVL2,0.003855962,Shared protein domains,PFAM,5
BCL11A,ZNF536,0.005539129,Shared protein domains,PFAM,5
GRIA2,GRIK1,0.043422285,Shared protein domains,PFAM,5
GRIA2,GRIA4,0.06910934,Shared protein domains,PFAM,5
KCNC2,KCNC1,0.023835031,Shared protein domains,PFAM,5
GRIA3,GRIK1,0.04433052,Shared protein domains,PFAM,5
GRIA3,GRIA4,0.043422285,Shared protein domains,PFAM,5
GRIA3,GRIA2,0.043422285,Shared protein domains,PFAM,5
CSPG4,NRXN3,0.01962112,Shared protein domains,PFAM,5
GRIA1,GRIK1,0.04433052,Shared protein domains,PFAM,5
GRIA1,GRIA4,0.043422285,Shared protein domains,PFAM,5
GRIA1,GRIA2,0.043422285,Shared protein domains,PFAM,5
GRIA1,GRIA3,0.04433052,Shared protein domains,PFAM,5
PICK1,GRIP1,0.011947693,Shared protein domains,PFAM,5
VLDLR,LDLR,0.037568215,Shared protein domains,PFAM,5
NLGN1,NLGN2,0.08031935,Shared protein domains,PFAM,5
KCNG3,KCNC1,0.023835031,Shared protein domains,PFAM,5
KCNG3,KCNC2,0.023835031,Shared protein domains,PFAM,5
KCNV2,KCNC1,0.023835031,Shared protein domains,PFAM,5
KCNV2,KCNC2,0.023835031,Shared protein domains,PFAM,5
KCNV2,KCNG3,0.023835031,Shared protein domains,PFAM,5
GRIK2,GRIK1,0.04433052,Shared protein domains,PFAM,5
GRIK2,GRIA4,0.043422285,Shared protein domains,PFAM,5
GRIK2,GRIA2,0.043422285,Shared protein domains,PFAM,5
GRIK2,GRIA3,0.04433052,Shared protein domains,PFAM,5
GRIK2,GRIA1,0.04433052,Shared protein domains,PFAM,5
GAD1,GAD2,0.07267582,Shared protein domains,INTERPRO,5
GRIA4,GRIK1,0.041972898,Shared protein domains,INTERPRO,5
CELF2,ELAVL2,0.02908703,Shared protein domains,INTERPRO,5
BCL11A,ZNF536,0.003491026,Shared protein domains,INTERPRO,5
GRIA2,GRIK1,0.041972898,Shared protein domains,INTERPRO,5
GRIA2,GRIA4,0.05723623,Shared protein domains,INTERPRO,5
KCNC2,KCNC1,0.03234248,Shared protein domains,INTERPRO,5
GRIA3,GRIK1,0.042483553,Shared protein domains,INTERPRO,5
GRIA3,GRIA4,0.041972898,Shared protein domains,INTERPRO,5
GRIA3,GRIA2,0.041972898,Shared protein domains,INTERPRO,5
CSPG4,NRXN3,0.013080772,Shared protein domains,INTERPRO,5
GRIA1,GRIK1,0.042483553,Shared protein domains,INTERPRO,5
GRIA1,GRIA4,0.041972898,Shared protein domains,INTERPRO,5
GRIA1,GRIA2,0.041972898,Shared protein domains,INTERPRO,5
GRIA1,GRIA3,0.042483553,Shared protein domains,INTERPRO,5
PICK1,GRIP1,0.01466509,Shared protein domains,INTERPRO,5
VLDLR,LDLR,0.017521681,Shared protein domains,INTERPRO,5
NLGN1,NLGN2,0.058890454,Shared protein domains,INTERPRO,5
KCNG3,KCNC1,0.023026023,Shared protein domains,INTERPRO,5
KCNG3,KCNC2,0.023026014,Shared protein domains,INTERPRO,5
KCNV2,KCNC1,0.022366658,Shared protein domains,INTERPRO,5
KCNV2,KCNC2,0.022366654,Shared protein domains,INTERPRO,5
KCNV2,KCNG3,0.030326484,Shared protein domains,INTERPRO,5
GRIK2,GRIK1,0.042483553,Shared protein domains,INTERPRO,5
GRIK2,GRIA4,0.041972898,Shared protein domains,INTERPRO,5
GRIK2,GRIA2,0.041972898,Shared protein domains,INTERPRO,5
GRIK2,GRIA3,0.042483553,Shared protein domains,INTERPRO,5
GRIK2,GRIA1,0.042483553,Shared protein domains,INTERPRO,5
FAM19A1,LRRTM3,0.030046007,Co-expression,Mallon-McKay-2013,6
CADM2,HCN1,0.010725589,Co-expression,Mallon-McKay-2013,6
CADM2,FAM19A1,0.0113776,Co-expression,Mallon-McKay-2013,6
ELAVL4,CADM2,0.010684949,Co-expression,Mallon-McKay-2013,6
TENM4,ROBO2,0.009669459,Co-expression,Mallon-McKay-2013,6
ZBTB20,NFIA,0.009671616,Co-expression,Mallon-McKay-2013,6
EPHA7,PCDH7,0.014769709,Co-expression,Mallon-McKay-2013,6
MEF2C,ZEB2,0.021062005,Co-expression,Mallon-McKay-2013,6
FAM19A4,PCDH7,0.014041866,Co-expression,Mallon-McKay-2013,6
NFIB,NFIA,0.006672395,Co-expression,Mallon-McKay-2013,6
NFIB,ZBTB20,0.011588929,Co-expression,Mallon-McKay-2013,6
NFIX,NFIA,0.007968088,Co-expression,Mallon-McKay-2013,6
NFIX,NFIB,0.009139271,Co-expression,Mallon-McKay-2013,6
NFIC,NFIX,0.013041121,Co-expression,Mallon-McKay-2013,6
GALR1,LRRTM3,0.02746708,Co-expression,Mallon-McKay-2013,6
GALR1,KIRREL3,0.023014346,Co-expression,Mallon-McKay-2013,6
RPH3A,LRRTM3,0.019587422,Co-expression,Mallon-McKay-2013,6
RPH3A,KIRREL3,0.020563984,Co-expression,Mallon-McKay-2013,6
RPH3A,CADM2,0.008872733,Co-expression,Mallon-McKay-2013,6
RPH3A,ELAVL4,0.02360325,Co-expression,Mallon-McKay-2013,6
C8ORF46,KIRREL3,0.022461813,Co-expression,Mallon-McKay-2013,6
C8ORF46,CADM2,0.009675995,Co-expression,Mallon-McKay-2013,6
C8ORF46,ELAVL4,0.025408192,Co-expression,Mallon-McKay-2013,6
ETV1,SOX5,0.018506713,Co-expression,Bild-Nevins-2006 B,6
TENM4,TCF4,0.026565455,Co-expression,Bild-Nevins-2006 B,6
EPHA7,SOX5,0.020800231,Co-expression,Bild-Nevins-2006 B,6
MEF2C,SOX5,0.014704138,Co-expression,Bild-Nevins-2006 B,6
RPH3A,ELAVL4,0.007017374,Co-expression,Bild-Nevins-2006 B,6
ETV1,CADM1,0.026042277,Co-expression,Innocenti-Brown-2011,6
MEF2C,TCF4,0.011677927,Co-expression,Innocenti-Brown-2011,6
MEF2C,ZEB2,0.01000063,Co-expression,Innocenti-Brown-2011,6
NFIB,NFIA,0.024754044,Co-expression,Innocenti-Brown-2011,6
GALR1,KIRREL3,0.018770231,Co-expression,Innocenti-Brown-2011,6
GALR1,ELAVL4,0.013486864,Co-expression,Innocenti-Brown-2011,6
